time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.3200000000000007,0.0440285412175,-0.0113157588968,12.1979248313,6.23286690056,6.24476864443,0.0,0.132221631805,-0.123558056578,2.90647063561,-0.121609288941,-0.0716347931658,0.0,423.0560253244366,424.15373739969937,422.4843236283092,421.51461681045384
1.3800000000000008,0.0527487596462,-0.019766254373,12.3747067625,6.2255347557,6.23988849675,0.0,0.15887839564,-0.158836940809,2.98599358898,-0.123414624526,-0.12112828251,0.0,440.7187576510605,436.6019731511668,439.3853795226485,439.2219754620293
1.4400000000000008,0.063218154756,-0.0305334226729,12.5571428437,6.21819381753,6.23270449636,0.0,0.190835532365,-0.200810325273,3.0948307605,-0.120300543729,-0.117082488289,0.0,448.30471526534177,448.6205554856562,449.0458177927023,449.2849857823275
1.5000000000000009,0.0758853878617,-0.0441386511117,12.7486078254,6.2108256621,6.22565459889,0.0,0.2321920392,-0.253500161341,3.28668920144,-0.128339925583,-0.118342325852,0.0,475.0253464121881,474.9173114005225,474.8951537365106,474.26542544822314
1.560000000000001,0.0910596734061,-0.0609039461113,12.9491942908,6.20332474087,6.21878594527,0.0,0.274322864741,-0.306102493522,3.39907734795,-0.119086128439,-0.107698686425,0.0,451.32997668461354,452.17670682120325,452.067875174781,452.79897574027166
1.620000000000001,0.108661089723,-0.08068013074,13.1528099029,6.19585223606,6.21204351072,0.0,0.31295634323,-0.353724530538,3.38803217833,-0.138618988781,-0.123902421202,0.0,413.22813298787725,411.7846842445113,414.4308519737568,412.69461884293594
1.680000000000001,0.128953449537,-0.103754962802,13.3592082678,6.18741130119,6.20451080208,0.0,0.364200038375,-0.416259906499,3.4914386598,-0.145160268242,-0.129047683221,0.0,450.7235203227645,450.2933461802817,450.7366253558876,450.1894935121055
1.740000000000001,0.152267594522,-0.130502266966,13.5691683101,6.17865482428,6.19685990388,0.0,0.413622803077,-0.476085750289,3.50701338623,-0.147548926515,-0.124616284056,0.0,422.7461018400645,423.1120343473753,423.6777796411053,423.45125256492105
1.8000000000000012,0.178853397368,-0.161199765375,13.7819345205,6.16955372765,6.18898560832,0.0,0.473300793887,-0.548012049298,3.58474488589,-0.161587481709,-0.149712370874,0.0,445.4231230748361,443.3495456227661,444.09376254656064,442.9187576125498
1.8600000000000012,0.209229359418,-0.19645109673,13.9998008362,6.15987277754,6.17987763307,0.0,0.540113872227,-0.627959816046,3.67691204259,-0.160877381125,-0.156333815055,0.0,449.6410846154507,449.0828280840053,449.6536828236803,449.6867774420492
1.9200000000000013,0.243674818618,-0.236543959012,14.2219528385,6.15006717164,6.17004623965,0.0,0.608951559421,-0.709350901781,3.72770883666,-0.169078548624,-0.186414561815,0.0,439.40916946829805,436.88117893097524,437.2705878690989,436.560763705125
1.9800000000000013,0.283051817819,-0.282412201222,14.4522961909,6.14021771006,6.15954143783,0.0,0.704820146345,-0.820656180205,3.94924775974,-0.155797899954,-0.158795169591,0.0,489.53422275676064,491.5581675979464,490.4352326910321,491.3976568544858
2.0400000000000014,0.327393102072,-0.334003560345,14.6877145799,6.13069003546,6.15015406098,0.0,0.773991967512,-0.899810483766,3.89791499358,-0.165576015402,-0.152152059904,0.0,406.03022242757305,406.60011175219165,407.3718056472505,406.46981853197127
2.1000000000000014,0.376709921824,-0.39126203583,14.9249257193,6.12082764008,6.14114818298,0.0,0.870778322492,-1.00973720806,4.0083281746,-0.162073189365,-0.146281815586,0.0,459.57499846505647,460.019702432721,460.4713409174483,460.72363976737205
2.1600000000000015,0.431922886334,-0.455205675036,15.1680208881,6.11171828016,6.13256680792,0.0,0.97046130571,-1.1225660628,4.09411664767,-0.136705756436,-0.137199665732,0.0,454.4131453728392,455.1220450251161,452.58384877376255,454.5994125703002
2.2200000000000015,0.493707026794,-0.526564215312,15.4188871129,6.10350149368,6.12402878285,0.0,1.08983367651,-1.256821417,4.26697214986,-0.137431659421,-0.155182713937,0.0,483.4590563067008,482.0847018998776,482.0482387794201,481.9776241808884
2.2800000000000016,0.562484407704,-0.605749922998,15.6778154774,6.09637941,6.11424870931,0.0,1.2036221749,-1.38335064423,4.36312106296,-0.0957481385589,-0.187095946281,0.0,463.5369396506976,460.9967301066039,458.7206901074263,462.00588996312
2.3400000000000016,0.637699396725,-0.692013764601,15.9390383933,6.09021464883,6.10315896153,0.0,1.30447527155,-1.4925751865,4.34394004405,-0.122845364138,-0.180648601851,0.0,425.9880090515178,426.50429714531685,426.119807134849,423.78653766621204
2.4000000000000017,0.718623478768,-0.784380448994,16.1962195295,6.08341010212,6.09246439279,0.0,1.39380389397,-1.58685464353,4.22878908936,-0.0992076120306,-0.173825983621,0.0,392.1921933131793,392.79017160944267,391.40940715225275,393.5897458627259
2.4600000000000017,0.806625448865,-0.884100212705,16.4543211253,6.07742552318,6.08285035956,0.0,1.54051915239,-1.73760185718,4.373429212,-0.100834933353,-0.141686609521,0.0,476.65865007128053,479.0853996494759,480.59668844621757,480.46556283455476
2.520000000000002,0.902607412426,-0.991961546597,16.7161136664,6.07174828629,6.07479834328,0.0,1.65953810426,-1.85823624515,4.35258314873,-0.0844401802653,-0.122355932754,0.0,427.3084914485981,428.935797885485,428.1197404812245,429.50451846952177
2.580000000000002,1.00625222918,-1.10754085529,16.9783925373,6.06630326408,6.06700952855,0.0,1.79588571697,-1.99480506153,4.38936926319,-0.107975067029,-0.152060270685,0.0,450.1550080059432,447.72854462980484,449.22832023484267,447.3084559522015
2.640000000000002,1.11909142995,-1.23226434016,17.2466225862,6.059761846,6.05766191966,0.0,1.96621643087,-2.1631311648,4.55022432216,-0.111205875081,-0.164548836119,0.0,489.6113745178853,488.66055819105935,489.0503127233757,488.80027883289006
2.700000000000002,1.24073371223,-1.3656625246,17.517549349,6.05324917948,6.04772993022,0.0,2.0892793895,-2.28398308576,4.48035384138,-0.103695972142,-0.167575330281,0.0,417.2994795714998,417.00701388179056,416.5865495269945,417.2315640200769
2.760000000000002,1.37023583801,-1.5067183398,17.7855195703,6.04684979772,6.03760026991,0.0,2.22823348855,-2.41835105469,4.45142585024,-0.113347931235,-0.171454068001,0.0,432.835156586553,432.4803786219048,431.9185989893174,431.09325492534475
2.820000000000002,1.5086842925,-1.65635557669,18.0533749325,6.04013299509,6.02706779334,0.0,2.3875225352,-2.57004649105,4.47617801648,-0.109284327854,-0.185299540011,0.0,452.14900136940963,451.0026271640587,451.2307738328537,451.54783761791174
2.880000000000002,1.6573259673,-1.81561984624,18.3242508141,6.03403249815,6.01617867864,0.0,2.56806377432,-2.73917745662,4.5517701532,-0.0896722042308,-0.174788095774,0.0,470.65336156244973,471.43641712805066,468.19976232045065,469.71479547333865
2.940000000000002,1.81629964167,-1.98450600847,18.5970596352,6.02962133378,6.0055798876,0.0,2.73183424977,-2.89068060045,4.54108227824,-0.052650347324,-0.180643261096,0.0,444.6635002912959,444.15337221843936,442.85040057764746,445.88094941173165
3.000000000000002,1.98587641234,-2.16307719203,18.8711600349,6.02669480762,5.99514820223,0.0,2.92149879856,-3.06180207256,4.59446572055,-0.0419773203665,-0.162929752843,0.0,467.1351174727531,468.4869062765431,466.3328182426667,467.1645468823051
3.0600000000000023,2.16674687274,-2.35173509814,19.1474777097,6.0237720435,5.98523023572,0.0,3.10819082718,-3.22690535039,4.61515834391,-0.0676847456339,-0.170510775154,0.0,458.8593035291608,458.23173729948843,460.5815859628855,458.5419549713413
3.1200000000000023,2.35813600942,-2.54964789386,19.4222714262,6.01972236843,5.9746422219,0.0,3.27215215065,-3.37048867056,4.5440925548,-0.0671171402946,-0.192321718345,0.0,430.78930125537727,428.90886547452595,430.09640126269716,430.1409029894247
3.1800000000000024,2.560831367,-2.75730894481,19.6966545295,6.0155571696,5.96293761702,0.0,3.48514673209,-3.55170874428,4.60061167674,-0.0744741443639,-0.201239797138,0.0,474.5239987494494,473.8041315690716,474.90760860110885,474.3395199742875
3.2400000000000024,2.77490919412,-2.97464158859,19.969648175,6.01144906276,5.95129892704,0.0,3.6515646085,-3.69303725096,4.49867294235,-0.0585703822487,-0.182425435711,0.0,421.8110820094984,423.3939121704978,423.6359970840576,424.9977349145755
3.3000000000000025,3.00106156762,-3.20201909249,20.2418062161,6.00794308622,5.94042339252,0.0,3.8874884631,-3.88628737566,4.5716743711,-0.0581595844543,-0.179025619464,0.0,483.53834052017334,483.7655852370693,484.5248945538057,484.5537188341049
3.3600000000000025,3.24055457007,-3.44029321221,20.5155031199,6.0044729383,5.92976671615,0.0,4.09623151906,-4.05635997326,4.55049972865,-0.0571962309554,-0.174926663335,0.0,456.1397371997627,456.43749874133573,456.8039063864173,456.8785252289615
3.4200000000000026,3.49099987287,-3.68754877433,20.7833271748,6.00094171935,5.91947311192,0.0,4.25260251066,-4.18586538282,4.37685804236,-0.0623919288724,-0.165566075027,0.0,404.45694800011836,405.26788383212124,403.1129783345096,402.64024516176266
3.4800000000000026,3.75206276417,-3.94345950657,21.0434859254,5.99682186428,5.91031569172,0.0,4.44999378332,-4.34478341563,4.29437793002,-0.0857455040401,-0.134703141157,0.0,436.8474921640908,439.39092899276096,439.08149906348035,437.1353932535457
3.5400000000000027,4.02507522894,-4.20898428086,21.2985901166,5.99179930796,5.90215801895,0.0,4.65078589745,-4.50642952987,4.20836104461,-0.0799219647625,-0.138601058506,0.0,439.1195219485173,438.77861973228835,437.9991189089237,438.477452031802
3.6000000000000028,4.31114757882,-4.48495702221,21.5506176713,5.98683443858,5.89353099276,0.0,4.8852403307,-4.69294603512,4.19131066244,-0.0890971326451,-0.156936015073,0.0,465.50409361186615,464.0481660770846,464.6306308144336,463.90528350355675
3.660000000000003,4.61047674957,-4.77156073389,21.7993445054,5.98210960034,5.8845272071,0.0,5.09279546024,-4.86087996462,4.09874432711,-0.063512919304,-0.139010071175,0.0,439.8895772549834,441.35025006866164,440.36394046416746,442.4704389684709
3.720000000000003,4.92557791913,-5.07059030242,22.0496780669,5.97838554765,5.87585374396,0.0,5.41055455998,-5.10671034733,4.24326214793,-0.0593242567815,-0.158950721843,0.0,522.1827705062128,520.7731315670036,521.6080214571333,521.8983683551783
3.780000000000003,5.25657562732,-5.38215430073,22.301207711,5.97483779967,5.86619939152,0.0,5.6230855654,-5.2790403606,4.14020848846,-0.0587418807298,-0.165128711964,0.0,445.44193566086994,444.91166734868494,444.34190783740297,444.387214504021
3.840000000000003,5.60250838091,-5.70555462784,22.5508878756,5.97152260366,5.85693888968,0.0,5.9081235116,-5.50098980375,4.18051365692,-0.0490597720828,-0.138638343656,0.0,493.87897175618264,495.8090440035072,496.9449405132447,497.6525985949796
3.900000000000003,5.96446645173,-6.04154250938,22.8003298275,5.9687740732,5.84885457054,0.0,6.15724478186,-5.69876148659,4.13293820709,-0.0399938010476,-0.127906891111,0.0,470.27548527955645,471.09051760593184,470.5632981161475,471.2636627665946
3.960000000000003,6.34268706001,-6.39029251408,23.0493180658,5.9663894435,5.84087214756,0.0,6.44996154082,-5.9262054179,4.16477005391,-0.0392486352436,-0.146031758261,0.0,500.5587326552275,499.2232540548503,500.8318885198115,500.8854929545601
